time,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,qvel_6,qvel_7,qvel_8,qvel_9,qvel_10,qvel_11,qvel_12,qvel_13,qvel_14,qvel_15,qvel_16,qvel_17,qvel_18,qvel_19,qvel_20,qvel_21,qvel_22,qvel_23,qvel_24,qvel_25,qvel_26,qvel_27,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15
3.4599999999998405,-4.5172409868574356e-05,3.423795117573601e-05,0.9524735804746663,0.9999999970046854,-4.075936890486326e-05,6.575709014833026e-05,-2.3038881387174065e-06,-1.9404598501929581e-19,9.133036781106332e-19,-2.4524999999888422e-05,9.22398372961917e-19,-7.98059093228643e-19,-2.568026408859876e-18,-0.0028732324811347565,0.06070167760712052,-0.010420363170578718,-0.025009928565435963,1.1747373483412845e-06,-9.293291072844392e-05,5.093020322636831e-09,-4.646521665288413e-09,0.00926249577960753,0.09690694281397344,-0.003049618411395047,-0.008245006765087414,-0.0003234413714168474,-0.00020421441664331515,0.018056739401879587,0.02398093517700652,0.019265019263026033,0.005960551338158399,0.07158212957613713,-0.04456255112067262,0.14504690622942645,7.508671413754003e-06,1.4289260556246736e-18,2.6836736813184346e-18,3.038297923000004e-17,-1.54007933989074e-17,1.038932602770473e-17,-2.3166198941753822e-17,-9.832531724244194e-16,1.5854050849866828e-15,2.1533910228339379e-16,-2.5651201868775876e-16,4.788458190437817e-16,-2.017532493885174e-16,2.2750569191193014e-17,-6.6070221428096656e-18,-0.12844736151621677,15.038252156815398,1.9951281580091802,3.0659766333866685,-0.05822745243626343,-0.19252985864661484,0.0009976719192538745,-0.0009741279672436536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4619999999998403,-2.530292488193453e-05,3.448518942975369e-05,0.9525470870213295,0.9999999895623779,-4.0856683798904316e-05,0.00013856641002185256,-2.3076909561536744e-06,-1.9154508121844524e-19,9.189952040646494e-19,-2.4524999999888012e-05,8.874551670438244e-19,-7.811928912539211e-19,-2.609295773510401e-18,-0.0028732324811347586,0.06070167760712053,-0.010420363170578718,-0.025009928565435963,1.1747373483415198e-06,-9.293291072844428e-05,5.093020322583691e-09,-4.646521665322211e-09,0.009057730933218718,0.12241841991336741,0.00011301948552483497,-0.005427802658250334,-0.00034690728674152877,-0.0005589671767924424,0.018056219079140304,0.02398142241497297,0.009934742493319913,0.0001236191270088385,0.036753273331594935,-9.748269164569501e-05,0.07280932013994733,-8.415717876881736e-07,1.2504519004252917e-18,2.845762977008083e-18,2.0454645171850818e-16,-1.7471602959046276e-17,8.433100987360949e-18,-2.0634682325262567e-17,-1.1684097315837485e-15,1.9198227634187098e-15,2.307658427977913e-16,-1.7619589690985664e-16,1.176416570329486e-16,-1.790719878690999e-16,-2.656989195803572e-17,-1.6899231904981155e-17,-0.1023824231944068,12.755738549696982,1.581318948459941,1.4086020534185402,-0.01173295766234067,-0.1773763800745636,-0.0002601613696411179,0.00024361898322685293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.46399999999984,-2.5506499985473128e-05,2.9465583026935578e-05,0.952545300855502,0.9999999905721904,-2.143563593599772e-05,0.00013561257933466167,-2.315413684183069e-06,-1.893997036231711e-19,9.246640546164584e-19,-2.452499999988741e-05,8.497067905866811e-19,-7.413647673227819e-19,-2.666947372959003e-18,-0.0028732324811347517,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483500092e-06,-9.293291072844395e-05,5.093020322377837e-09,-4.646521665210913e-09,0.008907206985633926,0.14300708326592254,0.002124442853808555,-0.004393915922258603,-0.0003138738311686693,-0.0008350343651354505,0.01805443165144337,0.023983145423974322,-0.0001017875517692994,-0.002509803201409056,-0.0008930829137413013,0.019421055589342786,-0.0029537856631744325,-5.152304463940989e-06,1.0726887976370627e-18,2.834425275904465e-18,3.01303936434346e-16,-1.8874188228571616e-17,1.991406196556959e-17,-2.8825799724300906e-17,3.4342009339016227e-15,1.91320406412285e-15,2.1761259084853279e-16,-2.70356305302362e-16,4.2446767649908705e-15,1.59512696270205e-16,-1.0292694897396393e-16,5.564907877380041e-17,-0.07526197379239533,10.294331676277558,1.0057116841418599,0.5169433679958657,0.016516727786429736,-0.13803359417150407,-0.0008937138484667587,0.0008615045006752455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.46599999999984,-4.521158912453615e-05,2.0874759185492335e-05,0.9524699708445662,0.9999999981265543,1.0970544712289394e-05,6.017587403132674e-05,-2.3244172011555226e-06,-1.872628733489937e-19,9.292736327700668e-19,-2.4524999999886663e-05,7.636798434466639e-19,-6.937726227440975e-19,-2.7215284973227036e-18,-0.002873232481134757,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.174737348343842e-06,-9.293291072844459e-05,5.093020322434426e-09,-4.64652166534901e-09,0.008800222507428799,0.15936818887281273,0.003106493668322318,-0.004363898315785705,-0.0002574009626540922,-0.0010217350128826623,0.018052363587944202,0.023985148625689522,-0.009852544569531512,-0.004295411920721622,-0.03766500546791926,0.03240635642927808,-0.07543663047463982,-6.225847410081138e-06,1.0684151370887079e-18,2.304789076804206e-18,3.7318092508039697e-16,-4.30134735700086e-17,2.379607228934223e-17,-2.729056218185038e-17,-2.632753154627994e-15,1.6779301200670713e-15,1.6967474553412087e-16,-4.032418941332545e-16,-3.0836277373058534e-15,-3.173676899004131e-16,2.82941798968607e-17,-6.904861380416625e-17,-0.053492239102563746,8.1805528034451,0.4910254072568816,0.015008803236449264,0.028236434257288563,-0.0933503238736059,-0.0010340317495843511,0.0010016008575999505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4679999999998397,-8.38897245088082e-05,1.6154528229144045e-05,0.9523228494224985,0.9999999959678701,2.837157021102357e-05,-8.516954485651541e-05,-2.337189276880541e-06,-1.8444343145201347e-19,9.335192836250598e-19,-2.452499999988584e-05,6.618033156877153e-19,-6.404465020970311e-19,-2.77819689873484e-18,-0.002873232481134756,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483458161e-06,-9.293291072844468e-05,5.093020322381454e-09,-4.6465216653398005e-09,0.008723777633077577,0.17230037206982823,0.003286590069736657,-0.00495502917743341,-0.0001990514794673556,-0.0011234304183401062,0.01805058098415564,0.02398687831516924,-0.019339067692136024,-0.0023601154781741447,-0.07356071103388273,0.017401364163925154,-0.14534537869759717,-1.0130440419889414e-05,1.4097209484901089e-18,2.122825427496539e-18,4.118839189667321e-16,-5.0938263879474304e-17,2.6663060323533174e-17,-2.8334200706068177e-17,3.27883515330221e-16,1.67491194746086e-15,1.404160662092811e-16,-3.8342009812284173e-16,9.870837969857905e-16,-4.4134829970611635e-17,-2.6485832446234148e-17,4.604828376008178e-18,-0.038222437175610954,6.466091598507747,0.09004820070716935,-0.2955654308238523,0.029174741593368303,-0.05084770272872187,-0.0008913018942820858,0.00086484473985908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4699999999998394,-0.00010144627948900452,1.8081176256780837e-05,0.9522596313578787,0.9999999886688246,2.063063525610827e-05,-0.00014910144315906888,-2.342527093839248e-06,-1.816352223912762e-19,9.367113322001663e-19,-2.4524999999887283e-05,5.601439777389761e-19,-5.769606618525086e-19,-2.8290445855584128e-18,-0.0028732324811347504,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.17473734835139e-06,-9.293291072844444e-05,5.0930203222589864e-09,-4.646521665267271e-09,0.008665910110040838,0.18250077230745948,0.0028831863449850902,-0.005950514338218424,-0.00015046814316442626,-0.0011501082710392329,0.018049320226851025,0.023988100990783797,-0.008778277490098161,0.0009633240138183959,-0.031609032309839,-0.007740785755640182,-0.06393191695409041,-2.8646937501262073e-06,1.4041045303686344e-18,1.5960242875532838e-18,-7.215609019902256e-16,-5.082966897436961e-17,3.174292012226123e-17,-2.5423843411786342e-17,2.7906492355486968e-15,1.5589701630968018e-15,1.1176658836001888e-16,-4.299653053972833e-16,2.7869087441136812e-15,1.1933389935088997e-16,-6.123349297299927e-17,3.6264864428587773e-17,-0.028933761518368933,5.10020011881562,-0.20170186237578325,-0.49774258039250713,0.024291668151464677,-0.01333892634956338,-0.0006303786523074227,0.000611337807277562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.471999999999839,-9.85734715851047e-05,2.320439464749463e-05,0.9522737576127198,0.9999999907472547,1.1182761567190817e-06,-0.00013601012681591884,-2.342136331898716e-06,-1.7918376385985996e-19,9.402362258956862e-19,-2.4524999999887737e-05,4.547021894849318e-19,-5.309053660225152e-19,-2.8804739078045778e-18,-0.0028732324811347617,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483392374e-06,-9.293291072844544e-05,5.093020322451826e-09,-4.64652166549736e-09,0.008616769813414233,0.19053835700949592,0.00207707761337778,-0.0072074548411533365,-0.00011642975782031318,-0.001113604235909831,0.018048610712567005,0.02398878633105078,0.0014364039519499088,0.0025616091953568967,0.0070631274205321115,-0.019512389531466126,0.013091270805743405,3.0300055338203847e-06,1.2257292657081213e-18,1.762446847759925e-18,-2.267154801577977e-16,-5.2720894127022125e-17,2.3027647914996703e-17,-2.571466112308245e-17,-5.696147299899389e-15,1.2136371863169394e-15,5.437921445937665e-17,-5.430733783545157e-16,-6.076270776675815e-15,-4.999972089495621e-16,9.641969344204352e-17,-1.150448521380252e-16,-0.02457014831330219,4.018792351018225,-0.40305436580365506,-0.6284702514674563,0.01701919267205654,0.018252017564700983,-0.00035475714200900366,0.0003426701334903429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.473999999999839,-7.594104605057564e-05,2.8402782197955597e-05,0.9523601921560896,0.9999999986049516,-1.8341313961860656e-05,-4.947951449480147e-05,-2.3389520611583003e-06,-1.7605094720467374e-19,9.440926386354424e-19,-2.4524999999887632e-05,3.553382284820085e-19,-4.730876237029542e-19,-2.933175081645541e-18,-0.002873232481134765,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483397971e-06,-9.293291072844563e-05,5.093020322443168e-09,-4.6465216655e-09,0.00856883220751312,0.19686772599972818,0.001009788511634845,-0.008623047757693623,-9.748815234513172e-05,-0.0010259756530826844,0.018048373212627915,0.023989011399366066,0.011316212767264532,0.002599193775230484,0.04321727168488327,-0.01945979220622256,0.08653056712919066,5.734225321496733e-06,1.5664083275931103e-18,1.9282063698780934e-18,5.249897573647724e-17,-4.9681980501461666e-17,2.8908871159780534e-17,-2.6350586920481755e-17,-1.6883982093393557e-15,1.2152372173038242e-15,4.7072906431257557e-17,-5.101493364523652e-16,2.798745172775664e-16,-9.400522916732482e-17,-4.3290425912464076e-18,-1.3199372292913375e-18,-0.023968802950556645,3.164684495116127,-0.5336445508714676,-0.7077964582701435,0.009470802737590732,0.043814291413573264,-0.00011874996954525652,0.00011253415764380552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994000000000002,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4759999999998388,-3.536755542879125e-05,2.6484197662214185e-05,0.952510642586553,0.9999999946378937,-1.0765359129840493e-05,0.00010297017418680728,-2.3372743756549487e-06,-1.7362173678157065e-19,9.475881247356026e-19,-2.4524999999887195e-05,2.652355422864338e-19,-4.277894384261144e-19,-2.9823859273861783e-18,-0.002873232481134757,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483504509e-06,-9.293291072844501e-05,5.093020322231588e-09,-4.646521665327054e-09,0.008516741511854428,0.20184938182171705,-0.00021095582026706616,-0.010120951163423621,-9.188483300912457e-05,-0.0008987275338400684,0.01804848579885995,0.023988895728321313,0.020286745310892192,-0.0009592922678707057,0.07522521523172304,0.007575598288604216,0.15244970655364004,4.09894927474389e-06,1.2146052115515427e-18,1.7477430500800925e-18,2.183689495350564e-16,-4.505134309778733e-17,2.264909263841986e-17,-2.4605422870318567e-17,4.014066349008718e-15,1.2166734491816362e-15,4.534907367190458e-17,-5.041462676169798e-16,5.3268481016338585e-15,3.104636928478499e-16,-1.0579010594245154e-16,8.647313620473218e-17,-0.02604534782934539,2.490827910994437,-0.6103721659509556,-0.7489517028649992,0.0028016596680035775,0.06362405962130803,5.629311601784457e-05,-5.78355223764453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4779999999998386,-1.6825409330488988e-05,2.2248508318246003e-05,0.9525789287165347,0.9999999854462811,5.317272427778065e-06,0.0001705100478711387,-2.342593718961471e-06,-1.718933293784707e-19,9.503785597054925e-19,-2.452499999988656e-05,1.504333566232012e-19,-3.606790169603493e-19,-3.016710723551138e-18,-0.0028732324811347313,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483721487e-06,-9.293291072844341e-05,5.0930203218288194e-09,-4.6465216649635905e-09,0.008316121294792365,0.21579521223249407,-0.00034321942611677036,-0.007964516097343393,-0.00021548373857451606,-0.0008594636974765669,0.018051277809378805,0.023986148843225762,0.009271073049151132,-0.0021178446719840914,0.034143064990805605,0.01608247407386873,0.06753991196968495,-2.936242395012967e-06,8.642037015499814e-19,1.3952174849449513e-18,3.178909338142039e-16,-5.740109283161631e-17,3.355521073288256e-17,-1.7162398082479754e-17,1.2778749791632696e-14,1.2189241904464453e-15,4.277809788925785e-17,-4.95588616712159e-16,1.0848878203053798e-14,8.005615686960605e-16,-2.0138402126439868e-16,1.8173173865100965e-16,-0.10031010853103137,6.972915205388507,-0.0661318029248521,1.0782175330401138,-0.061799452782695746,0.01963191818175075,0.0013960052594275785,-0.0013734425477753172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4799999999998383,-1.9039568765571663e-05,1.8964354237056165e-05,0.9525695361787162,0.9999999870577629,1.7564897882158177e-05,0.0001599075411556815,-2.35083170485451e-06,-1.7051737050605574e-19,9.528123149591723e-19,-2.4524999999885806e-05,3.779416887548131e-20,-2.812612382636981e-19,-3.0409666721327733e-18,-0.0028732324811347122,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483781203e-06,-9.293291072844274e-05,5.093020321729658e-09,-4.646521664873726e-09,0.008123144567001464,0.22925522757447783,-0.00027771259362108274,-0.00732705307689725,-0.00027977657604300114,-0.0008292083128911529,0.0180525443020993,0.023984905966643155,-0.0011070797175413375,-0.001642077040594919,-0.004696268909271162,0.012247651510123598,-0.010602478188982023,-6.0932623792071205e-06,6.879794362074707e-19,1.216877626839911e-18,3.759454246437066e-16,-5.631959387385995e-17,3.970888934832561e-17,-1.2127974290817655e-17,9.476161685452526e-15,9.908905506143977e-16,1.7865938939983774e-17,-5.831461206872816e-16,2.985786794273649e-15,3.313971810243179e-16,-4.9580886043574524e-17,4.4931893403359704e-17,-0.09648836389545093,6.730007670991883,0.03275341624784381,0.3187315102230719,-0.03214641873424253,0.015127692292707046,0.000633246360247975,-0.0006214382913041632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.481999999999838,-4.0951884266403645e-05,1.808386361976897e-05,0.9524859926509781,0.999999996877921,2.066542415854813e-05,7.623336912315857e-05,-2.360398273119691e-06,-1.6949245598691273e-19,9.555819364221953e-19,-2.4524999999887277e-05,-6.837391294503246e-20,-2.236840401351705e-19,-3.065346278973997e-18,-0.0028732324811346845,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483890244e-06,-9.293291072844171e-05,5.09302032160484e-09,-4.646521664695164e-09,0.00796469059841489,0.2404882288884076,-0.00048480532806092927,-0.007801470208847394,-0.000286049370304432,-0.0007687290819494314,0.018052356265355007,0.023985094357942847,-0.01095615775041599,-0.00044024530864359844,-0.0417717638690346,0.0031007243010582226,-0.08367416549690262,-7.6010192444395335e-06,5.12457259571504e-19,1.3848107315115454e-18,-7.35383399806774e-16,-5.3084040910256884e-17,2.878859906426381e-17,-1.21898034206118e-17,1.380654426072793e-14,8.804640630444769e-16,5.006723081881829e-18,-5.885650170922745e-16,5.452008416013398e-15,5.1164142069677e-16,-6.240915214736356e-17,8.928139992184359e-17,-0.07922698429328698,5.616500656964879,-0.10354636721992325,-0.23720856597507178,-0.0031363971307154237,0.03023961547086075,-9.401837214694344e-05,9.419564984551837e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.483999999999838,-8.139792400754361e-05,2.241279603880877e-05,0.9523322303971334,0.9999999971306656,4.221476268522729e-06,-7.55991017909639e-05,-2.3714054730989446e-06,-1.6778049990171977e-19,9.559215864188641e-19,-2.4524999999887768e-05,-1.5133304327844807e-19,-1.5023655699974812e-19,-3.082484332577504e-18,-0.0028732324811346637,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483884738e-06,-9.293291072844148e-05,5.0930203216938236e-09,-4.6465216647197194e-09,0.007838436321253674,0.24950060752463687,-0.0010398669422675042,-0.008842590334080032,-0.0002608113258878889,-0.0006695310622771946,0.01805146378489786,0.023985979258209864,-0.020223019870569982,0.0021644662095199,-0.07688112692233746,-0.016443588683611433,-0.15183251009130275,-9.1230945206355e-06,8.559780425964795e-19,1.6982499833444267e-19,-2.460669771009654e-16,-4.147956516670781e-17,3.6723741567711184e-17,-8.569026801753346e-18,1.0304425284320463e-14,6.544407220000362e-16,-1.848387272017476e-17,-6.439132552914265e-16,-2.7530258553091905e-16,1.1809139484069078e-16,4.44919068296829e-17,-1.2277695858460718e-17,-0.06312713858060856,4.506189318114634,-0.2775308071032875,-0.5205600626163188,0.012619022208271557,0.04959900983611838,-0.00044624022857499236,0.00044245013350775915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4859999999998377,-9.969939023286543e-05,2.8479785094147875e-05,0.9522663936741896,0.9999999897233814,-1.850533047120476e-05,-0.00014214481266098034,-2.3752179209459405e-06,-1.660753643586989e-19,9.548776334466405e-19,-2.4524999999887673e-05,-2.1503847205653377e-19,-8.40630257369254e-20,-3.091586813859941e-18,-0.002873232481134623,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373484058134e-06,-9.293291072843998e-05,5.093020321489846e-09,-4.646521664434825e-09,0.0077360800871990425,0.25664128155484073,-0.0018759944522685535,-0.010162366877888497,-0.00022490931777529972,-0.0005359552703126805,0.018050447768352507,0.02398698917530739,-0.009150733112660908,0.0030334945276695537,-0.03291836147188916,-0.022726649143331615,-0.06654576520446966,-1.8134180879149874e-06,8.525677715104378e-19,-5.219764861118329e-19,4.696997660985779e-17,-3.185271438904285e-17,3.308676563141136e-17,-4.551240641218592e-18,2.0296119209606386e-14,4.3240788709204674e-16,-5.2143475681447236e-17,-6.56367169392558e-16,8.669769274042172e-15,7.531893966364079e-16,-1.0198885768688625e-16,1.4244724736592876e-16,-0.05117811702731563,3.570337015101936,-0.41806375500052456,-0.6598882719042324,0.01795100405629458,0.06678789598225703,-0.0005080082726759165,0.0005049585487624506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4879999999998375,-9.750484930745009e-05,3.1504850093152855e-05,0.9522782361769289,0.9999999909208009,-2.9520275923794994e-05,-0.00013145841160655324,-2.3742813342729442e-06,-1.6506814707520272e-19,9.524555898679502e-19,-2.4524999999887246e-05,-2.7747030968115406e-19,-4.7703912190065574e-21,-3.1046595962935735e-18,-0.0028732324811346134,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483870533e-06,-9.2932910728441e-05,5.093020321897317e-09,-4.646521664779775e-09,0.007649153974683067,0.262274004246953,-0.002899644706967493,-0.011614339786548413,-0.0001905996286005732,-0.00037638013466739464,0.018049618491919262,0.023987817022382805,0.0010972704627076682,0.00151253249950249,0.005921251369608228,-0.01101497056706795,0.010686374935005793,2.7000622484987568e-06,5.03608641748084e-19,-1.211021789345175e-18,2.1283995040843696e-16,-3.121591881231015e-17,3.964631725895942e-17,-6.536391216816341e-18,4.766497203786309e-15,9.184488666103429e-17,-8.354373200461884e-17,-7.34471683855137e-16,-9.380025060705215e-15,-5.06021586197017e-16,2.0373560810892344e-16,-1.7247489664638072e-16,-0.043463056257987936,2.8163613460561554,-0.5118251273494697,-0.7259864543299581,0.017154844587363268,0.07978756782264293,-0.0004146382166220922,0.0004139235377082754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4899999999998372,-7.603607087495596e-05,3.0163678169706585e-05,0.9523605798291012,0.9999999984972854,-2.4084259396478024e-05,-4.9191033481881524e-05,-2.3705579699340903e-06,-1.6337381771874168e-19,9.48315383638202e-19,-2.452499999988664e-05,-3.1703700029787306e-19,9.975913808357504e-20,-3.11332381414134e-18,-0.0028732324811346415,0.06070167760712054,-0.010420363170578718,-0.025009928565435963,1.1747373483425513e-06,-9.293291072844421e-05,5.0930203227802285e-09,-4.646521665560596e-09,0.007570537750116044,0.26670918748476985,-0.004027544367731613,-0.01311520656050868,-0.00016371036045942684,-0.000199741927754045,0.018049086942746078,0.023988351895836903,0.010734389216247066,-0.0006705859617231358,0.041171826086163675,0.005435821871347779,0.08226739126366202,5.437327903533828e-06,8.471646782305235e-19,-2.0701031148740825e-18,3.040684359976555e-16,-1.9783345308359497e-17,5.2264764651290794e-17,-4.332108923883375e-18,-1.4009383229006837e-14,-4.748842325511203e-16,-1.388827479151546e-16,-8.644406531147879e-16,-2.2251074883403337e-14,-1.6026841932368906e-15,4.4145600375339107e-16,-3.904101048248596e-16,-0.03930811228351124,2.2175916189084113,-0.5639498303820599,-0.7504333869801337,0.013444634070573173,0.08831910345667482,-0.0002657745865920297,0.00026743672704815537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.491999999999837,-3.727593687288461e-05,2.043106067882453e-05,0.9525043929189655,0.9999999952541737,1.274228185415588e-05,9.655921983988731e-05,-2.367205919913661e-06,-1.6306848846009667e-19,9.435005473631633e-19,-2.4524999999885898e-05,-3.791377177007129e-19,2.1000811291151342e-19,-3.1154670222057674e-18,-0.00287323248113469,0.06070167760712054,-0.010420363170578718,-0.025009928565435966,1.1747373482994813e-06,-9.293291072844776e-05,5.093020323578973e-09,-4.646521666299182e-09,0.007494761464720832,0.27019807554069336,-0.005194512587361138,-0.014611963266933186,-0.00014603874907109793,-1.425705027490194e-05,0.01804884895801099,0.023988596935561487,0.019380067001035676,-0.004866308745441028,0.0719065449321441,0.03682619591136026,0.14575034071091175,5.050793630853733e-06,1.5266462932251056e-19,-2.4074181375193664e-18,3.7041642551708715e-16,-3.1050358701419915e-17,5.5124487413969186e-17,-1.071604032213545e-18,-2.4212184263969453e-14,-9.238160313386126e-16,-1.8254118772868827e-16,-9.105663020051716e-16,-2.1534947150249455e-14,-1.7783840928600937e-15,3.99372496936618e-16,-3.6929324499291626e-16,-0.03788814269760596,1.744444027961748,-0.5834841098147626,-0.7483783532122532,0.00883580569416445,0.09274243873957153,-0.00011899236754376799,0.00012251986229175617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.493999999999837,-2.050346292922467e-05,1.339004857139171e-05,0.9525661716382433,0.9999999868212984,3.8883190438235114e-05,0.00015760671976663024,-2.371127556420926e-06,-1.6414662543433615e-19,9.390504561481798e-19,-2.4524999999887375e-05,-4.1994811107219997e-19,3.1984683081776424e-19,-3.109652337354987e-18,-0.002873232481134714,0.06070167760712054,-0.010420363170578718,-0.025009928565435966,1.1747373482980441e-06,-9.293291072844849e-05,5.093020323524349e-09,-4.646521666302647e-09,0.007417913106770069,0.2729406169342494,-0.006352472330855155,-0.016068881402061006,-0.0001371327260658433,0.00017300886504652713,0.018048846620521246,0.02398860882320273,0.008386236971829969,-0.0035205060537164094,0.03088935963891836,0.026140764453354136,0.061047562327108354,-2.1753951643785587e-06,-5.390684871197333e-19,-2.2250456074917187e-18,-7.381478993700837e-16,-2.0405196685743515e-17,5.491935895312541e-17,2.907342425390095e-18,-1.1894361502865019e-14,-1.250679463041217e-15,-2.2452950245240976e-16,-8.320588652648831e-16,-7.185570309764884e-16,-3.6777205146427107e-16,-2.7312359457497805e-17,-1.7324496786542396e-18,-0.03842417897538121,1.3712706967780386,-0.5789798717470087,-0.7284590675639105,0.004453011502627322,0.09363295766071454,-1.168744871840721e-06,5.943820621045245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
3.4959999999998366,-2.3740877008831835e-05,1.1937580110446035e-05,0.9525530374221969,0.999999988764891,4.379825072330197e-05,0.00014333971491369793,-2.3784333880663857e-06,-1.6522046704214437e-19,9.339269694894406e-19,-2.4524999999887856e-05,-4.65678223316042e-19,4.3080497524258263e-19,-3.1017705909938475e-18,-0.0028732324811347226,0.06070167760712054,-0.010420363170578718,-0.025009928565435966,1.1747373483112614e-06,-9.293291072844785e-05,5.093020323095168e-09,-4.646521666046026e-09,0.0073374105056561376,0.2750950094431238,-0.007467428185832219,-0.017461707957530888,-0.00013546319567343912,0.0003562382462396697,0.018049005887204535,0.02398846048360732,-0.001618707039803581,-0.0007262342304728375,-0.006567108023194525,0.004915095125242706,-0.014266993601615582,-5.976433745234567e-06,-5.369208039041168e-19,-2.561743329369602e-18,-2.4053797797434623e-16,-2.286505612192106e-17,5.547907221240919e-17,3.940873180569765e-18,-4.32422177916101e-15,-1.5790335273152067e-15,-2.393305075339058e-16,-8.410621623555272e-16,6.608657055244712e-15,3.159105505087036e-16,-2.1459040736081324e-16,1.2831079725724355e-16,-0.04025130055696597,1.0771962544371885,-0.5574779274885321,-0.6964132777349414,0.0008347651962020866,0.09161469059657128,7.963334164499101e-05,-7.416979770438715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278,0.0,0.0,0.0,0.0,0.01805,0.023987500000000002
